HTML,TAG,TC,LTC,TG,P,CTTD
"<a href=""//finance.detik.com/bursa-dan-valas/3307718/tax-amnesty-ri-jadi-salah-satu-tersukses-di-dunia-ini-datanya""></a>",['a'],0,0,1,0,0
"<div class=""num""></div>",['div'],0,0,1,0,0
108 <span>Komentar</span>,['span'],2,0,2,0,4.0
,[],0,0,1,0,0
"<div class=""title_lnf""></div>",['div'],0,0,1,0,0
"<h2>Tax Amnesty RI Jadi Salah Satu Tersukses di Dunia, Ini Datanya</h2>",['h2'],11,0,2,0,13.0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,0,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
"<div class=""footer footer_ga""></div>",['div'],0,0,1,0,0
"<div class=""foot1""></div>",['div'],0,0,1,0,0
"<div class=""fl""></div>",['div'],0,0,1,0,0
"<a href=""//detik.com""></a>",['a'],0,0,1,0,0
"<img alt=""detikcom"" src=""https://cdn.detik.net.id/finance/images/logo_detik_footer.png""/>",['img'],0,0,1,0,0
,[],0,0,2,0,0
,[],0,0,1,0,0
"<div class=""fr""></div>",['div'],0,0,1,0,0
"<div class=""share_bottom""></div>",['div'],0,0,1,0,0
"<a href=""https://facebook.com/detikfinance"" target=""_blank""></a>",['a'],0,0,1,0,0
"<img alt=""icon facebook detikcom"" src=""https://cdn.detik.net.id/finance/images/foot_fb.png""/>",['img'],0,0,1,0,0
,[],0,0,2,0,0
"<a href=""https://twitter.com/detikfinance"" target=""_blank""></a>",['a'],0,0,1,0,0
"<img alt=""icon facebook detikcom"" src=""https://cdn.detik.net.id/finance/images/foot_tw.png""/>",['img'],0,0,1,0,0
,[],0,0,2,0,0
"<a href=""https://plus.google.com/u/0/+detikcom/posts"" target=""_blank""></a>",['a'],0,0,1,0,0
"<img alt=""icon facebook detikcom"" src=""https://cdn.detik.net.id/finance/images/foot_gplus.png""/>",['img'],0,0,1,0,0
,[],0,0,2,0,0
"<a href=""https://instagram.com/detikcom"" target=""_blank""></a>",['a'],0,0,1,0,0
"<img alt=""icon facebook detikcom"" src=""https://cdn.detik.net.id/finance/images/foot_insta.png""/>",['img'],0,0,1,0,0
,[],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
"<div class=""clearfix""></div>",['div'],0,0,2,0,0
"<div class=""foot2""></div>",['div'],0,0,1,0,0
"<div class=""fl""></div>",['div'],0,0,1,0,0
"Copyright @ 2016 detikcom, All right reserved ·",[],8,0,0,0,8.0
"<a href=""//detik.com/dapur/redaksi"">Redaksi</a> ·",['a'],1,1,2,0,3.5
"<a href=""//detik.com/dapur/pedoman-media"">Pedoman Media Siber</a> ·",['a'],1,3,2,0,4.5
"<a href=""//microsite.detik.com/vacancy/"">Karir</a> ·",['a'],1,1,2,0,3.5
"<a href=""//detik.com/dapur/kotak-pos"">Kotak Pos</a> ·",['a'],1,2,2,0,4.0
"<a href=""//detik.com/dapur/beriklan"">Info Iklan</a> ·",['a'],1,2,2,0,4.0
"<a href=""//detik.com/dapur/privacy-policy"">Privacy Policy</a> ·",['a'],1,2,2,0,4.0
"<a href=""//detik.com/dapur/desclaimer"">Disclaimer</a><br/>","['a', 'br']",0,1,3,1,2.5
,[],0,0,2,0,0
,[],0,0,1,0,0
"<div class=""clearfix pt10""></div>",['div'],0,0,2,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
,[],0,0,1,0,0
